,Plot.ID,Date,Plot,Elevation,Warming,Removal,Treatment,Month,Day,Week,DOY,DOG,HHMMSS,Hour.EST,Hour,Minute,FTime,Mode,Smpls,EFFLUX,C2avg,Wavg,dc..dt,Vtot,RHcmbr,Tsoil_C,RHirga,Tsch_C,dC.dt,dW.dt,R.C.m,R.C.b,InsDpth,TBlk,CO2S,H2OS,Tair,Tleaf,PARo,Press,uc_21_mV,Status,PgSts,satVapTsch,eAir_2_kPa,Tsoil,VWC1,VWC2,VWC3,mean.VWC,NDVI.1,NDVI.2,NDVI.3,NDVI.4,mean.NDVI,Percent.Functional...Diversity,Phosphatase,PhosD,B.gluc,NAG,B.cell,B.xylo,a.gluc,LAP,Phenol,Perox,MicrobialBiomassC,MicrobialBiomassN,mean_temp_date_soil,min_temp_soil,max_temp_soil,mean_temp_date_air,min_temp_air,max_temp_air,Experiment_Length_yr,ug_NH4_week_cm2,ug_NO3_week_cm2,Inorganic_N,ug_TP_week_cm2,NP,pH,Soil_Percent_C,Soil_Percent_N,Soil_CN,Bare_Soil,Litter,Rock,Graminoid,Forb,Woody,Legume,Cryptogram,Total_Plant_Cover_All,Total_Plant_Cover_Vascular_Only,Graminoid_Relative,Forb_Relative,Woody_Relative,Legume_Relative,Cryptogram_Relative,Notes,Species_Richness,Total_Cover_Scaled,PCA_PlantComm_Loadings
305,1Low,5/26/21,1,Low,W,R,WR,5,26,21,146,0,17:06:36,17,15,6,5308.5,4,43.33333333,1.414853579,122,7.678490003,0.116500555,991,23.18521226,-90.39023234,25.31251399,20.61445681,0.358799428,0.00423734,-0.003034111,0.48666213,0,19.13409869,127.1896489,7.702937762,19.20855649,20.61445681,0.062205385,73.42409515,903.9023234,110004,#DIV/0!,2.439680816,0.565580189,23.4,18,18,19,18.33333333,NA,NA,NA,NA,NA,93.5483871,7.034852426,0.272030821,3.865547212,1.418861392,0.780228937,0.695460989,0.183576072,0.72010846,12.70487302,21.19391862,417.7364587,73.4605693,NA,NA,NA,9.46875,-1.5,22.5,6,0.01480035,1.565846107,1.580646457,0.113784483,13.89158183,6.12,6.761,0.47152,14.33873431,10,5,0,25,17,60,10,0,112,112,22.3,15.2,53.6,8.9,0,NA,7,112,-0.126422157
306,1Low,6/3/21,1,Low,W,R,WR,6,3,22,154,8,17:59:18,17,15,59,4191.5,4,34.33333333,1.627864282,117,12.38579686,0.134040084,991,14.63975499,-111.9181803,18.39495214,36.61360931,0.477268855,-0.010500405,0.001568912,-0.049522673,0,32.39931742,122.4307404,12.32847786,32.50600179,36.61360931,0.119959002,73.31848399,1119.181803,110004,#DIV/0!,6.17372282,0.903904736,59.3,8,9,8,8.333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,1,34.5,6,0.01480035,1.565846107,1.580646457,0.113784483,13.89158183,6.12,6.761,0.47152,14.33873431,10,5,0,25,17,60,10,0,112,112,22.3,15.2,53.6,8.9,0,NA,7,112,-0.126422157
307,1Low,6/30/21,1,Low,W,R,WR,6,30,26,181,35,15:01:56,15,13,1,9191.5,4,33,2.229519613,386,0.101372341,0.183581026,991,0.189655375,2.492337545,0.199089378,32.33222008,0.646777511,0.00362093,0.001744011,-0.48960716,0,31.11562856,394.2313944,0.121018233,31.09457906,32.33222008,0.196972013,73.73484039,-24.92337545,110004,#DIV/0!,4.86790585,0.008923282,43.2,5,5,4,4.666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.9375,6,37.5,6,0.01480035,1.565846107,1.580646457,0.113784483,13.89158183,6.12,6.761,0.47152,14.33873431,10,5,0,25,17,60,10,0,112,112,22.3,15.2,53.6,8.9,0,NA,7,112,-0.126422157
308,1Low,7/22/21,1,Low,W,R,WR,7,22,29,203,57,15:35:41,15,13,35,6168.5,4,57.33333333,1.064096743,111,24.30601819,0.087618862,991,24.93938524,-67.80213013,30.88289261,39.45971044,0.304016928,0.000820366,-0.000745563,0.17037639,0,35.52188492,116.2333094,24.30575816,35.51213964,39.45971044,0.162902109,73.82751973,678.0213013,110004,#DIV/0!,7.207443979,1.794433832,38,3,2,3,2.666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.8125,9,42,6,0.01480035,1.565846107,1.580646457,0.113784483,13.89158183,6.12,6.761,0.47152,14.33873431,10,5,0,25,17,60,10,0,112,112,22.3,15.2,53.6,8.9,0,NA,7,112,-0.126422157
309,1Low,8/5/21,1,Low,W,R,WR,8,5,31,217,71,19:27:20,19,17,27,7491.166667,4,59.33333333,1.020747149,132,14.63965384,0.08404941,991,12.92876821,-61.55687866,16.54869397,42.25590642,0.282998701,4.13E-05,-0.000586057,0.161408925,0,37.65240606,137.2694092,14.63632456,37.63768768,42.25590642,0.108107117,73.78993734,615.5687866,110004,#DIV/0!,8.365808763,1.080013355,34.4,5,6,6,5.666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.15625,4,45.5,6,0.01480035,1.565846107,1.580646457,0.113784483,13.89158183,6.12,6.761,0.47152,14.33873431,10,5,0,25,17,60,10,0,112,112,22.3,15.2,53.6,8.9,0,NA,7,112,-0.126422157
310,1Low,8/18/21,1,Low,W,R,WR,8,18,33,230,84,20:37:15,20,18,37,10777.5,4,71.66666667,0.704741765,118,14.12216218,0.05802919,991,22.20046944,2.474652926,24.86343702,31.52296003,0.185281401,-0.001655584,-0.001159265,0.194822505,0,29.48952357,122.2573166,14.10873508,29.54124196,31.52296003,0.151055231,73.12437185,-24.74652926,110004,#DIV/0!,4.648004014,1.031692266,29.4,7,5,5,5.666666667,0.3805,0.383,0.5703,0.5121,0.461475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.78125,5.5,49,6,0.01480035,1.565846107,1.580646457,0.113784483,13.89158183,6.12,6.761,0.47152,14.33873431,10,5,0,25,17,60,10,0,112,112,22.3,15.2,53.6,8.9,0,NA,7,112,-0.126422157
311,1Low,8/13/21,1,Low,W,R,WR,8,13,32,225,79,14:34:03,14,12,34,2666,4,58.66666667,0.801286545,107,17.48521233,0.06597879,991,11.41190652,-144.4193237,19.60284424,48.2169075,0.238575613,0.004809821,-0.001128035,0.186678539,0,37.93637848,111.2300797,17.51441701,37.87562052,48.2169075,0.088853541,74.01352183,1444.193237,110004,#DIV/0!,11.35797807,1.296302199,42.6,3,3,3,3,0.346,0.3562,0.4389,0.4036,0.386175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0.01480035,1.565846107,1.580646457,0.113784483,13.89158183,6.12,6.761,0.47152,14.33873431,10,5,0,25,17,60,10,0,112,112,22.3,15.2,53.6,8.9,0,NA,7,112,-0.126422157
312,1Low,6/16/21,1,Low,W,R,WR,6,16,24,167,21,14:20:46,14,12,20,1016,4,53.33333333,1.069076277,114,17.34836324,0.088028883,991,9.552457647,-178.1999634,22.75302823,51.62454478,0.325364133,-0.008303829,-0.001233894,0.228692758,0,35.04319636,119.168541,17.30702209,34.96130625,51.62454478,0.219175644,74.07362366,1781.999634,110004,#DIV/0!,13.48403285,1.281994025,34.5,4,3,3,3.333333333,0.3109,0.2935,0.3597,0.4033,0.34185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.34375,7,46,6,0.01480035,1.565846107,1.580646457,0.113784483,13.89158183,6.12,6.761,0.47152,14.33873431,10,5,0,25,17,60,10,0,112,112,22.3,15.2,53.6,8.9,0,NA,7,112,-0.126422157
313,1Low,7/31/21,1,Low,W,R,WR,7,31,30,212,66,15:48:44,15,13,48,6419,4,51,1.144910376,111,23.62915738,0.094273143,991,14.64304782,-72.35693766,21.96485964,49.27206421,0.339771946,0.014208599,0.000637131,0.023551616,0,41.43032837,116.3022257,23.71252569,41.39846929,49.27206421,0.131806082,73.98111216,723.5693766,110004,#DIV/0!,11.97911574,1.754279812,42.1,5,5,5,5,0.4621,NA,0.342,0.3479,0.384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.96875,8,43,6,0.01480035,1.565846107,1.580646457,0.113784483,13.89158183,6.12,6.761,0.47152,14.33873431,10,5,0,25,17,60,10,0,112,112,22.3,15.2,53.6,8.9,0,NA,7,112,-0.126422157
314,1Low,9/2/21,1,Low,W,C,WC,9,2,35,245,99,16:50:50,16,14,50,5676,4,33,2.551480188,112,42.98218536,0.210091604,991,65.63136251,-67.27706299,103.178009,32.43498993,0.714279413,0.143110782,-0.001059402,0.32874459,0,24.03440094,122.710228,43.74277496,24.64506912,32.43498993,0.066647194,73.42799377,672.7706299,110004,4:Compute Final,4.893916537,3.211944103,20.8,9,6,9,8,0.2894,0.3146,0.2642,0.3772,0.31135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.875,9,25.5,6,0.01480035,1.565846107,1.580646457,0.113784483,13.89158183,6.12,6.761,0.47152,14.33873431,10,5,0,25,17,60,10,0,112,112,22.3,15.2,53.6,8.9,0,NA,7,112,-0.126422157
315,1Low,7/7/21,1,Low,W,R,WR,7,7,27,188,42,13:19:42,13,11,19,970,4,49.33333333,1.192397624,120,26.78101476,0.098183294,991,22.02519715,-179.6825033,47.07845561,43.69752248,0.341968934,0.01278791,0.000215707,0.072298483,0,29.92500242,125.3756383,26.85558446,29.8070062,43.69752248,0.112559712,73.85862478,1796.825033,110004,#DIV/0!,9.013556217,1.983516693,20.6,7,7,4,6,0.5357,0.4906,0.3718,0.4422,0.460075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.125,5.5,42,6,0.01480035,1.565846107,1.580646457,0.113784483,13.89158183,6.12,6.761,0.47152,14.33873431,10,5,0,25,17,60,10,0,112,112,22.3,15.2,53.6,8.9,0,NA,7,112,-0.126422157
316,1Low,6/9/21,1,Low,W,R,WR,6,9,23,160,14,14:20:40,14,12,20,1171,4,36,1.569557061,117,16.35980034,0.129239005,991,18.97588893,-195.3860392,21.47006416,37.21351369,0.448836039,0.008225102,-0.000912438,0.2359942,0,34.86555099,122.2903417,16.39564896,34.96047465,37.21351369,0.119954112,73.80383046,1953.860392,110004,#DIV/0!,6.381073873,1.210061709,58,11,4,5,6.666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.0625,1,40,6,0.01480035,1.565846107,1.580646457,0.113784483,13.89158183,6.12,6.761,0.47152,14.33873431,10,5,0,25,17,60,10,0,112,112,22.3,15.2,53.6,8.9,0,NA,7,112,-0.126422157
317,1Low,9/10/21,1,Low,W,C,WC,9,10,36,253,107,15:23:39,15,13,23,245.5,4,86,0.740821027,114,13.40045261,0.060999995,991,14.48559191,-200.8743286,21.84889603,38.56040573,0.178905562,0.005180458,-0.001392222,0.21971333,0,31.02838135,119.2840958,13.43138218,31.14776802,38.56040573,0.008885827,74.00740051,2008.743286,110004,4:Compute Final (1),6.862140396,0.994021654,47.3,6,5,NA,5.5,0.3381,0.322,0.2969,0.295,0.313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.90625,3.5,45,6,0.01480035,1.565846107,1.580646457,0.113784483,13.89158183,6.12,6.761,0.47152,14.33873431,10,5,0,25,17,60,10,0,112,112,22.3,15.2,53.6,8.9,0,NA,7,112,-0.126422157
318,20High,8/12/21,20,High,W,C,WC,8,12,32,224,37,15:43:34,15,13,43,4341.5,4,33,2.273038755,108,34.72084427,0.187164439,991,21.84023836,-104.3024536,40.69186401,47.43572617,0.641911387,0.041446153,-0.005482627,0.779288113,0,35.69716644,117.8326874,35.11156845,35.66399002,47.43572617,0.302111775,67.90646362,1043.024536,110004,4:Compute Final (1),10.91701628,2.384302378,38.6,5,7,6,6,0.354,0.6193,0.5555,0.8012,0.5825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.9375,4,47.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,20High,7/6/21,20,High,W,C,WC,7,6,27,187,0,14:34:06,14,12,34,694,4,33,1.8349849,117,39.09090678,0.151094617,991,38.71548685,-197.8311117,85.0724055,38.69504674,0.534214427,0.041458869,-0.000741859,0.237892111,0,24.84007708,124.2175191,39.34081141,24.78124301,38.69504674,0.088862409,67.87362162,1978.311117,110004,#DIV/0!,6.919256826,2.670205355,22.2,15,16,26,19,0.1067,0.2052,0.3159,0.3429,0.242675,96.77419355,1.728688048,0.139869835,1.686781807,0.33229089,0.47641682,0.469205463,0.084864274,0.035390836,0,55.42517855,246.4005763,51.53657319,NA,NA,NA,13.8125,4,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,20High,8/1/21,20,High,W,C,WC,8,1,30,213,26,14:46:00,14,12,46,4261,4,78,0.783295937,118,30.59617869,0.064497424,991,62.46332787,-98.61196289,91.47704061,25.92890358,0.233528405,0.00771408,0.00015218,0.046540229,0,19.55060577,123.2624308,30.63915698,19.54735692,25.92890358,0.121453459,68.12574514,986.1196289,110004,#DIV/0!,3.378598924,2.087314606,17.5,43,44,42,43,0.1711,0.3159,0.3159,0.3159,0.2797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.46875,6,41.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,20High,8/4/21,20,High,W,C,WC,8,4,31,216,29,16:13:39,16,14,13,4222,4,33,2.300640304,125,54.52595393,0.18943718,991,42.10498946,-112.9959106,83.17686717,43.36906687,0.732423961,0.07004579,-0.001168226,0.335465421,0,30.97838402,135.1545919,54.89730072,30.883365,43.36906687,0.220688093,67.91015116,1129.959106,110004,#DIV/0!,8.866149866,3.728085121,33.8,24,14,24,20.66666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.28125,2,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,20High,8/31/21,20,High,W,C,WC,8,31,35,243,56,16:31:15,16,14,31,3103,4,33,1.612651184,108,22.25302887,0.132787421,991,32.44737926,-123.8806274,39.39180183,31.6439352,0.484810054,0.05625267,-0.000745796,0.213333361,0,28.26747608,114.2213058,22.55085087,28.27980995,31.6439352,0.084416742,67.37852478,1238.806274,110004,#DIV/0!,4.680434319,1.519443393,30.6,9,8,8,8.333333333,0.5557,0.5936,0.7214,0.7465,0.6543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.90625,2,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,20High,9/9/21,20,High,W,C,WC,9,9,36,252,65,15:36:53,15,13,36,"3,386.25",4,40,1.353941177,115,25.21994114,0.111484963,991,24.1145684,-123.645282,33.6903677,39.51334381,0.423534393,0.074719846,-0.000633342,0.184319258,0,33.45457268,120.4777298,25.63337612,33.43150711,39.51334381,0.159953712,68.04950333,1236.45282,110004,#DIV/0!,7.238455667,1.744339287,40.3,11,8,12,10.33333333,0.6657,0.4326,0.3371,0.4492,0.47115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.59375,2,49.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,20High,9/14/21,20,High,W,C,WC,9,14,37,257,111,14:37:21,14,12,37,1872,4,39,1.17,112,27.25756836,0.096484769,991,28.60843465,-157.4514648,45.48408127,37.67655563,0.35430494,0.079406425,-3.67E-05,0.101,0,29.4,116.3202438,27.69963074,29.39422417,37.67655563,0.079974212,67.56093597,1574.514648,110004,4:Compute Final,6.541472457,1.871412873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,1.929532251,0.164641846,1.234423948,0.316068945,0.275728223,0.584082709,0.041642929,0.029548674,0,43.13355622,116.457976,12.06979558,NA,NA,NA,14.1875,0,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,20High,7/20/21,20,High,W,C,WC,7,20,29,201,14,15:22:25,15,13,22,1443.5,4,38.66666667,1.439888346,114,26.56486003,0.118561944,991,68.41103328,-180.1679525,72.0875295,22.03495534,0.439636976,0.034398471,0.000501411,0.061401094,0,21.166406,119.3165538,26.7455527,21.18293444,22.03495534,0.142183196,68.03722636,1801.679525,110004,#DIV/0!,2.65996987,1.819693406,20.2,12,14,14,13.33333333,0.6119,0.2896,0.4469,0.2043,0.388175,61.29032258,1.95276127,0.082084049,1.81531145,0.312160725,0.495462149,0.695795286,0,0,0,39.38807232,109.7108466,24.95682672,NA,NA,NA,14.3125,5,30.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,20High,7/21/21,20,High,W,C,WC,7,21,29,202,15,15:11:11,15,13,11,4170,4,33,2.136910045,107,46.5348409,0.175955456,991,64.78986071,-106.9159098,77.14592743,32.5586675,0.640500128,0.090847177,0.000247864,0.14943401,0,29.51556714,115.7231598,47.03085327,29.49945005,32.5586675,0.133293192,67.89786275,1069.159098,110004,#DIV/0!,4.928371311,3.193293492,NA,11,11,13,11.66666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.0625,6,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327,20High,7/13/21,20,High,W,C,WC,7,13,28,194,7,14:15:31,14,12,15,4107,4,35.66666667,1.518617869,124,27.34420141,0.125044617,991,44.7385853,-100.1190898,74.32455953,29.71525701,0.463115772,0.047334,0.001763014,-0.09356911,0,19.64361699,129.197993,27.58463097,21.15842183,29.71525701,0.254728701,67.90239207,1001.190898,110004,#DIV/0!,4.192452732,1.87306567,36.3,13,7,12,10.66666667,0.3309,0.3309,0.3374,0.3375,0.335266667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.375,5,35.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
328,20High,8/27/21,20,High,W,C,WC,8,27,34,239,52,14:59:09,14,12,59,2112.5,4,33,2.365314294,114,38.01130295,0.194762505,991,63.02465298,-153.5895447,71.33966064,29.53031063,0.683952034,0.122530952,-0.002549698,0.48542805,0,27.91490936,124.5724564,38.66435051,27.40693474,29.53031063,0.022215751,67.63791656,1535.895447,110004,#DIV/0!,4.148798826,2.615176439,26.5,10,13,9,10.66666667,0.6839,0.5595,0.7945,0.5338,0.642925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.625,0.5,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,20High,8/20/21,20,High,W,C,WC,8,20,33,232,45,17:36:25,17,15,36,4047.5,4,33,2.929984515,112,50.01094055,0.241258054,991,65.53659449,-130.367981,101.4327316,33.38146591,0.910716554,0.029870672,0.000417155,0.194536647,0,25.76973025,127.1259613,50.17019399,25.78461329,33.38146591,0.114035144,67.35732778,1303.67981,110004,#DIV/0!,5.167923846,3.379329602,31,16,17,18,17,0.1905,0.1779,0.1689,0.2236,0.190225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.59375,-7,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,20Low,6/16/21,20,Low,W,C,WC,6,16,24,167,21,15:50:47,15,13,50,6420,4,33,3.213901006,104,19.18435192,0.264636042,991,15.6498979,-73.01850281,16.27044201,43.77062607,0.918639869,-0.011742705,0.000133196,0.250783669,0,42.97098732,118.8729172,19.10283279,43.0067482,43.77062607,0.062191521,74.02446365,730.1850281,110004,#DIV/0!,9.054310017,1.414076686,70.1,NA,NA,NA,NA,0.3694,0.5509,0.4973,0.5176,0.4838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.06666667,9,53.5,6,0.010878144,0.767757358,0.778635502,0.184501162,4.220220044,6.45,7.1876,0.59526,12.07472365,60,15,0,20,82,10,5,0,119,119,16.8,68.9,8.4,4.2,0,NA,10,119,1.444559112
331,20Low,8/13/21,20,Low,W,C,WC,8,13,32,225,79,16:52:13,16,14,52,234.5,4,33,2.511335728,119,14.38498497,0.206786066,991,23.23565321,-216.6058187,21.77060572,31.29634094,0.775404334,0.00604598,0.004233809,-0.297037204,0,32.3756218,131.1675212,14.42171605,32.45459366,31.29634094,0.112546393,73.9514033,2166.058187,110004,#DIV/0!,4.588909259,1.066506346,31.9,9,7,8,8,0.3012,0.1893,0.1906,0.2521,0.2333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.84375,7,47.5,6,0.010878144,0.767757358,0.778635502,0.184501162,4.220220044,6.45,7.1876,0.59526,12.07472365,60,15,0,20,82,10,5,0,119,119,16.8,68.9,8.4,4.2,0,NA,10,119,1.444559112
332,20Low,6/3/21,20,Low,W,C,WC,6,3,22,154,8,17:32:14,17,15,32,2566.5,4,33,2.124021004,117,14.04248524,0.174894158,991,16.26404595,-145.4327026,21.64064121,37.076334,0.594482094,-0.002141027,0.00096868,0.061558611,0,31.82055664,125.0155602,14.03362846,31.93760395,37.076334,0.275465071,73.37470245,1454.327026,110004,#DIV/0!,6.331305627,1.029713273,64.6,27,15,23,21.66666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.0625,2.5,50.5,6,0.010878144,0.767757358,0.778635502,0.184501162,4.220220044,6.45,7.1876,0.59526,12.07472365,60,15,0,20,82,10,5,0,119,119,16.8,68.9,8.4,4.2,0,NA,10,119,1.444559112
333,20Low,8/26/21,20,Low,W,C,WC,8,26,34,238,92,,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.51612903,1.087047105,0.127270397,1.520594815,0.361808727,0.292995422,0.207101102,0.092499088,0.430829408,8.642498183,0.542008705,407.1984927,53.82797905,NA,NA,NA,7.5625,2,11.5,6,0.010878144,0.767757358,0.778635502,0.184501162,4.220220044,6.45,7.1876,0.59526,12.07472365,60,15,0,20,82,10,5,0,119,119,16.8,68.9,8.4,4.2,0,NA,10,119,1.444559112
334,20Low,9/15/21,20,Low,W,C,WC,9,15,37,258,112,16:21:52,16,14,21,4740,4,33,1.877558636,119,13.25727081,0.154600183,991,13.30236616,-99.58352051,15.08364773,39.79240417,0.527741134,0.002771521,-0.001765507,0.364695549,0,37.41087341,126.4285202,13.27574635,37.46303558,39.79240417,0.182146773,73.46527863,995.8352051,110004,4:Compute Final (1),7.331826834,0.975306451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.63333333,4,57.5,6,0.010878144,0.767757358,0.778635502,0.184501162,4.220220044,6.45,7.1876,0.59526,12.07472365,60,15,0,20,82,10,5,0,119,119,16.8,68.9,8.4,4.2,0,NA,10,119,1.444559112
335,20Low,8/18/21,20,Low,W,C,WC,8,18,33,230,84,18:39:02,18,16,39,3680.5,4,33,3.051398595,118,15.57497342,0.25125542,991,12.45221347,-123.1409342,15.3969059,43.96539688,0.897846301,-0.006214618,0.000339625,0.211179674,0,39.89870199,133.5086263,15.54159451,39.93639882,43.96539688,0.078485119,73.20558167,1231.409342,110004,#DIV/0!,9.136527282,1.137730996,45.9,10,11,9,10,0.3296,0.7333,0.4988,0.7915,0.5883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.84375,7.5,57,6,0.010878144,0.767757358,0.778635502,0.184501162,4.220220044,6.45,7.1876,0.59526,12.07472365,60,15,0,20,82,10,5,0,119,119,16.8,68.9,8.4,4.2,0,NA,10,119,1.444559112
336,20Low,6/23/21,20,Low,W,C,WC,6,23,25,174,28,14:47:28,14,12,47,6609,4,81.5,0.758784299,148,16.02116776,0.06247911,991,14.15271399,-70.85022278,18.4869957,42.20709991,0.221454412,-0.002518706,-0.000262174,0.101280928,0,37.13022614,153.0264511,16.00505781,37.20663261,42.20709991,0.251016364,73.65060043,708.5022278,110004,#DIV/0!,8.338407093,1.178781927,29.3,11,11,10,10.66666667,0.3694,0.5509,0.4973,0.5176,0.4838,70.96774194,0.763173258,0.105828174,1.38250527,0.348286716,0.314475289,0.212444517,0.094097134,0.403683997,0,7.441169618,574.8089008,65.41759332,NA,NA,NA,18.96875,5.5,46.5,6,0.010878144,0.767757358,0.778635502,0.184501162,4.220220044,6.45,7.1876,0.59526,12.07472365,60,15,0,20,82,10,5,0,119,119,16.8,68.9,8.4,4.2,0,NA,10,119,1.444559112
337,20Low,7/15/21,20,Low,W,C,WC,7,15,28,196,50,13:52:05,13,11,52,4328,4,33,3.965925539,121,35.69828288,0.326558545,991,38.07589635,-100.7322978,60.21164449,38.95489629,1.17451489,0.077507717,0.001294399,0.169936236,0,30.73651187,140.460083,36.13483683,30.68651772,38.95489629,0.08738509,73.8579483,1007.322978,110004,#DIV/0!,7.017873881,2.668844938,22.3,14,15,15,14.66666667,0.3997,0.4176,0.3801,0.571,0.4421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.6875,5,50,6,0.010878144,0.767757358,0.778635502,0.184501162,4.220220044,6.45,7.1876,0.59526,12.07472365,60,15,0,20,82,10,5,0,119,119,16.8,68.9,8.4,4.2,0,NA,10,119,1.444559112
